stay_date,occ,adr,revpar
6/11/19,0.977054264,349.3262054,341.3106584
6/12/19,0.961369509,347.6080176,334.1797492
6/13/19,0.880129199,278.6025143,245.2062077
6/14/19,0.833049096,234.2661532,195.1552071
6/15/19,0.835064599,231.6334579,193.4289008
6/16/19,0.71124031,226.8238992,161.3263004
6/17/19,0.925348837,300.3208726,277.9015702
6/18/19,0.953281654,355.0018224,338.4167243
6/19/19,0.989173127,336.7365815,333.0907772
6/20/19,0.936485788,282.447182,264.5077718
6/21/19,0.949405685,253.8383889,240.9956094
6/22/19,0.95118863,265.2219572,252.2761103
6/23/19,0.933462532,251.1929618,234.4792183
6/24/19,0.922790698,310.0670465,286.1269862
6/25/19,0.962196382,330.2215121,317.7379444
6/26/19,0.993875969,329.8472358,327.8272411
6/27/19,0.927105943,275.6354001,255.5432176
6/28/19,0.860826873,261.5926404,225.1859747
6/29/19,0.932635659,259.4867402,242.0065869
6/30/19,0.912403101,219.8588938,200.5999364
7/1/19,0.784754522,205.7084707,161.4306526
7/2/19,0.781808786,198.270615,155.0097087
7/3/19,0.772222222,199.3947157,153.9770305
7/4/19,0.942325581,212.4955002,200.2399458
7/5/19,0.930103359,208.5574776,193.9800105
7/6/19,0.863953488,207.0810973,178.9084364
7/7/19,0.72754522,212.4646754,154.5776589
7/8/19,0.832325581,261.4475444,217.6094794
7/9/19,0.955736434,284.822177,272.2149318
7/10/19,0.974134367,298.3453685,290.6284767
7/11/19,0.949767442,267.7483685,254.298683
7/12/19,0.927183463,230.4475186,213.6671282
7/13/19,0.901627907,240.3421644,216.6992026
7/14/19,0.782403101,234.175304,183.219484
7/15/19,0.968346253,273.8709541,265.2019122
7/16/19,1.017390181,318.8406136,324.3853096
7/17/19,0.966873385,296.7538113,286.9233621
7/18/19,0.85501292,257.9609739,220.5599655
7/19/19,0.919043928,236.8057851,217.6349189
7/20/19,0.950981912,242.1413674,230.2720606
7/21/19,0.788940568,234.5581956,185.0524762
7/22/19,0.930129199,273.9034506,254.7655971
7/23/19,0.940465116,308.0133449,289.6758062
7/24/19,0.964599483,310.9585156,299.9504235
7/25/19,0.940206718,262.8912568,247.1721258
7/26/19,0.900671835,238.916978,215.1857929
7/27/19,0.888552972,235.5700722,209.3164877
7/28/19,0.800284238,227.3445074,181.9402258
7/29/19,0.888578811,252.8764875,224.7006887
7/30/19,0.97630491,280.0260953,273.3908517
7/31/19,0.932713178,268.0073535,249.9739905
8/1/19,0.865607235,259.4348463,224.56868
8/2/19,0.961808786,235.3959438,226.4058869
8/3/19,0.983229974,252.394492,248.1618299
8/4/19,0.906485788,227.8660348,206.5573221
8/5/19,0.913850129,271.4688098,248.0818069
8/6/19,0.960465116,300.3224404,288.4492277
8/7/19,0.924315245,290.3427451,268.3682257
8/8/19,0.895917313,241.08578,215.9929241
8/9/19,0.879819121,228.048363,200.6413104
8/10/19,0.932739018,249.9582229,233.1457874
8/11/19,0.864418605,227.0043438,196.2267781
8/12/19,0.962377261,264.4239414,254.4755884
8/13/19,0.948449612,279.102868,264.715007
8/14/19,0.880852713,267.3492206,235.4952864
8/15/19,0.905074396,234.5876871,212.3193091
8/16/19,0.911400083,220.7637247,201.204077
8/17/19,0.96061893,227.5903635,218.6276113
8/18/19,0.830452573,199.7253529,165.8624332
8/19/19,0.88760901,231.6665774,205.6293414
8/20/19,0.886150031,256.2433163,227.0700227
8/21/19,0.881787559,251.6792786,221.9276569
8/22/19,0.893324034,222.1698763,198.4696901
8/23/19,0.846543707,213.0117624,180.3237671
8/24/19,0.918362265,215.1985111,197.6301921
8/25/19,0.773391197,214.0760899,165.5645633
8/26/19,0.922694772,228.4171142,210.7592771
8/27/19,0.876973548,260.0662237,228.071199
8/28/19,0.866434181,240.2849372,208.1910827
8/29/19,0.894893573,223.2868264,199.8179459
8/30/19,1.004142385,234.1272119,235.0970569
8/31/19,1.02433974,271.5066497,278.1150508
9/1/19,0.965494937,229.9236424,221.9901126
9/2/19,0.672101674,234.7616879,157.7837234
9/3/19,0.901845423,292.1823636,263.5033272
9/4/19,0.920664393,325.0552421,299.2667873
9/5/19,0.949482331,290.0236182,275.372301
9/6/19,0.857783633,262.303669,224.9997942
9/7/19,0.940977475,264.3903073,248.7853237
9/8/19,0.809423435,264.1615975,213.8185876
9/9/19,0.987613143,346.4962039,342.2042051
9/10/19,0.994355239,375.0839074,372.9666483
9/11/19,0.976579872,366.1800554,357.6040716
9/12/19,0.928371564,325.9719765,302.6231138
9/13/19,0.858358132,284.3213087,244.0495074
9/14/19,0.870722257,281.278628,244.9155618
9/15/19,0.831060136,288.2935362,239.5892655
9/16/19,0.932420955,367.694251,342.8458246
9/17/19,0.928743542,400.8726953,372.307927
9/18/19,0.991097334,396.8212421,393.2884752
9/19/19,0.948345733,355.4552481,337.0944677
9/20/19,0.921184129,347.0931731,319.7367223
9/21/19,0.935743955,380.4027747,355.959597
9/22/19,0.897751602,418.8809676,376.0510595
9/23/19,0.975250052,506.7287784,494.1872673
9/24/19,1.032944823,527.1578752,544.5249982
9/25/19,1.045192188,515.5348277,538.8329748
9/26/19,1.003729076,417.0656134,418.6208828
9/27/19,0.952879727,336.6027576,320.7419439
9/28/19,0.986705931,304.5860386,300.5368508
9/29/19,0.737368258,250.7385815,184.8866711
9/30/19,0.77100434,272.4255189,210.0412573
10/1/19,0.876782393,326.7305262,286.4715727
10/2/19,0.992182269,356.2670329,353.4818331
10/3/19,0.92567266,338.8334827,313.6488911
10/4/19,0.94627609,303.7185438,287.4015961
10/5/19,0.930064063,303.2717145,282.0621229
10/6/19,0.84083385,263.0703851,221.1984847
10/7/19,0.888415995,291.190935,258.6986843
10/8/19,0.872090308,302.4390691,263.7541809
10/9/19,0.871764827,307.6681806,268.2142983
10/10/19,0.906944617,319.8654596,290.1002567
10/11/19,0.977480884,297.9036417,291.1951151
10/12/19,0.991110767,312.5275792,309.7494487
10/13/19,0.959944203,292.180874,280.4773363
10/14/19,0.867364125,321.845467,279.1572118
10/15/19,0.963412895,394.9242743,380.4751385
10/16/19,1.022505683,400.7498035,409.7689516
10/17/19,0.958789006,368.4522922,353.268007
10/18/19,0.973399463,310.4224595,302.1650553
10/19/19,0.917426121,317.0690722,290.8874491
10/20/19,0.802328994,280.1236129,224.7512964
10/21/19,0.962788799,341.2516981,328.5533126
10/22/19,0.951556336,392.528237,373.5127309
10/23/19,1.023321285,398.3137721,407.602961
10/24/19,0.920549417,341.2169276,314.1070436
10/25/19,0.933751581,294.7499767,275.2232569
10/26/19,0.97223711,290.8635723,282.7883591
10/27/19,0.839232437,265.2289744,222.5887586
10/28/19,0.975687915,313.7409289,306.1132327
10/29/19,0.925300648,325.423582,301.1146513
10/30/19,0.77733922,287.4410707,223.4392176
10/31/19,0.830170397,274.2678954,227.6890877
11/1/19,0.917288617,306.61465,281.2541282
11/2/19,0.976729662,340.1304462,332.2154957
11/3/19,0.89924199,301.9318071,271.5097591
11/4/19,0.988743191,348.3544995,344.4331393
11/5/19,0.945447293,372.0577026,351.7609478
11/6/19,0.967917022,359.424544,347.8931341
11/7/19,0.951513955,314.1098654,298.8799201
11/8/19,0.964027057,271.8879216,262.1073129
11/9/19,0.987116929,296.2608696,292.4441197
11/10/19,0.84011902,250.3520306,210.3255026
11/11/19,0.833974647,300.8863291,250.9315701
11/12/19,0.877925283,355.1552699,311.799791
11/13/19,0.896255906,346.9038559,310.9146296
11/14/19,0.964276457,295.4537487,284.8990939
11/15/19,0.928235097,258.2061632,239.6760229
11/16/19,0.949379857,256.5275297,243.5420695
11/17/19,0.731503627,245.6366689,179.6841143
11/18/19,0.937271061,297.2417492,278.5960896
11/19/19,0.943235484,346.8900601,327.1990138
11/20/19,0.974517853,350.965059,342.0217157
11/21/19,0.939637777,280.8038097,263.8538674
11/22/19,0.818096972,247.8005785,202.7249028
11/23/19,0.961720497,236.2294965,227.1867487
11/24/19,0.72748509,211.7682779,154.0582647
11/25/19,0.743044691,206.3018461,153.2914914
11/26/19,0.734094441,237.006815,173.9853855
11/27/19,0.937761599,291.5157963,273.3723192
11/28/19,0.900567217,294.7158475,265.4114305
11/29/19,0.94246947,294.8724399,277.9082723
11/30/19,0.907615212,271.2048512,246.1496485
12/1/19,0.67984277,283.4306587,192.6882841
12/2/19,0.921418945,364.3138768,335.6857081
12/3/19,0.956118297,438.3376196,419.1026184
12/4/19,0.944715875,465.5965315,439.8564349
12/5/19,0.95117032,441.4042617,419.8506328
12/6/19,0.966944724,403.6798215,390.3360736
12/7/19,1.024302791,391.556061,401.0719661
12/8/19,0.794852193,321.1278364,255.2491651
12/9/19,0.919388635,410.1198751,377.0595521
12/10/19,0.962013787,468.4320215,450.6380628
12/11/19,0.953932822,447.9058222,427.272065
12/12/19,0.909569359,393.5499561,357.9609815
12/13/19,0.908769008,355.3160621,322.9002254
12/14/19,0.984595306,352.708523,347.2751563
12/15/19,0.814112256,261.7832223,213.1209296
12/16/19,0.930567217,269.0710609,250.3887082
12/17/19,0.906660212,277.1781762,251.3064241
12/18/19,0.868484238,261.4495328,227.0647984
12/19/19,0.791263522,239.7771259,189.7268931
12/20/19,0.901513696,250.5846284,225.9054746
12/21/19,0.969767382,281.4987115,272.9882685
12/22/19,0.944525857,229.2602983,216.5422796
12/23/19,0.857149975,222.9877973,191.133985
12/24/19,0.818440864,220.7172934,180.6440524
12/25/19,0.805738776,236.6236222,190.6568277
12/26/19,0.944285235,264.3426732,249.6148832
12/27/19,1.028459453,295.584447,303.9966188
12/28/19,1.019647071,321.069661,327.3777394
12/29/19,0.891402164,305.18855,272.0457338
12/30/19,0.957796194,337.7954409,323.5391878
12/31/19,0.917676142,383.9266187,352.3202982
1/1/20,0.839043193,230.2907034,193.2238471
1/2/20,0.771478584,204.59694,157.8421576
1/3/20,0.835110371,176.2212015,147.1641529
1/4/20,0.754636615,179.3119443,135.3153586
1/5/20,0.616097901,169.8334501,104.6340321
1/6/20,0.600504738,188.5182598,113.2061082
1/7/20,0.755178272,190.2316231,143.6587884
1/8/20,0.771073503,185.6275864,143.1325133
1/9/20,0.725393334,177.961501,129.0920865
1/10/20,0.756486459,187.1641865,141.5871726
1/11/20,0.854766478,208.4152708,178.146387
1/12/20,0.771934526,227.0365115,175.2573219
1/13/20,0.954723879,258.469132,246.7666523
1/14/20,0.836272429,248.5511346,207.8564611
1/15/20,0.789955077,216.4628138,170.9958987
1/16/20,0.749257481,196.6627253,147.3510181
1/17/20,0.698001188,186.131024,129.9196758
1/18/20,0.867347998,182.0674495,157.9158378
1/19/20,0.608000413,160.9744352,97.87252312
1/20/20,0.587509359,183.7806315,107.972841
1/21/20,0.787467792,195.9554732,154.3086239
1/22/20,0.828019002,199.2780828,165.0060392
1/23/20,0.784223272,187.7413386,147.2311269
1/24/20,0.714085405,169.5761917,121.0918836
1/25/20,0.730703793,164.5537774,120.2400693
1/26/20,0.577844732,165.5133507,95.64101775
1/27/20,0.676572432,197.0633926,133.3276587
1/28/20,0.770187695,214.1539368,164.938727
1/29/20,0.814748922,205.3566497,167.314109
1/30/20,0.720909819,189.682188,136.7437517
1/31/20,0.695943769,170.2480893,118.4830969
2/1/20,0.707476054,174.0288293,123.1212294
2/2/20,0.596253066,166.7737493,99.43935931
2/3/20,0.758578215,210.1544167,159.4185623
2/4/20,0.853742287,226.4707616,193.3476659
2/5/20,0.836788527,224.2837989,187.6781096
2/6/20,0.741323161,195.3065388,144.7852607
2/7/20,0.68309581,183.3622897,125.2540118
2/8/20,0.779585108,185.0448223,144.2581878
2/9/20,0.677931738,172.9787968,117.2678163
2/10/20,0.80943898,203.5303932,164.7454338
2/11/20,0.874129554,233.537685,204.1421923
2/12/20,0.75887073,220.6313259,167.4306554
2/13/20,0.685005809,199.7888706,136.8565369
2/14/20,0.869293109,191.4051092,166.3871425
2/15/20,0.924646426,220.433438,203.8229905
2/16/20,0.699670823,182.1932613,127.4753091
2/17/20,0.705040147,179.3128266,126.4227415
2/18/20,0.748836135,207.7329465,155.5579366
2/19/20,0.773836522,202.3070998,156.5526225
2/20/20,0.741857073,187.566853,139.1477965
2/21/20,0.824499006,190.4119319,156.9944485
2/22/20,0.770256371,184.2329876,141.9066324
2/23/20,0.604153564,185.308768,111.9549527
2/24/20,0.779576588,209.6636601,163.4488809
2/25/20,0.852545891,227.6362966,194.0703894
2/26/20,0.804929388,228.0657625,183.5768347
2/27/20,0.752966721,195.8449168,147.4647048
2/28/20,0.703758294,180.9552761,127.3487764
2/29/20,0.732459143,173.3125701,126.9443766
3/1/20,0.547397568,174.7015554,95.63120657
3/2/20,0.6630008,221.7411262,147.0145442
3/3/20,0.742286939,253.4484408,188.1314673
3/4/20,0.724266388,244.9147483,177.3835201
3/5/20,0.703327912,212.9677272,149.7861468
3/6/20,0.69393024,204.9672478,142.2329716
3/7/20,0.705316139,201.1032116,141.8413407
3/8/20,0.514083856,178.6582584,91.8453264
3/9/20,0.511940981,201.628319,103.2217994
3/10/20,0.561157669,219.9024901,123.3999688
3/11/20,0.426518731,224.5178184,95.76105493
3/12/20,0.461062402,199.4552245,91.96130481
3/13/20,0.335571218,188.9453025,63.40460538
3/14/20,0.32722304,173.9573698,56.92285934
3/15/20,0.247833114,167.9020393,41.61168522
3/16/20,0.165362869,174.9494369,28.93014079
3/17/20,0.144803139,188.7477812,27.33127129
3/18/20,0.125279463,193.8180915,24.28142643
3/19/20,0.068360656,177.710924,12.1484353
3/20/20,0.062430618,178.5550177,11.14730016
3/21/20,0.118567187,181.7852301,21.55376342
3/22/20,0.041528334,175.8657977,7.303413506
3/23/20,0.123593649,166.4353248,20.57034914
3/24/20,0.100005163,177.5293117,17.75384781
3/25/20,0.084011226,162.9398725,13.6887784
3/26/20,0.044768307,164.0948521,7.346248715
3/27/20,0.119988252,140.4591307,16.8534456
3/28/20,0.07868294,152.1134843,11.96873609
3/29/20,0.080798851,149.4702721,12.07702629
3/30/20,0.061006396,127.6192271,7.78558911
3/31/20,0.042990471,140.7371661,6.050357088
4/1/20,0.037638689,129.0411714,4.856940578
4/2/20,0.04348649,129.3988815,5.627103167
4/3/20,0.069334291,136.7428145,9.480966034
4/4/20,0.083015272,129.5210574,10.75222583
4/5/20,0.07152591,133.7170656,9.564234858
4/6/20,0.12724318,135.523479,17.24443839
4/7/20,0.148571988,128.2974206,19.06140283
4/8/20,0.191050777,118.0559921,22.55468898
4/9/20,0.162121133,124.3944704,20.16697248
4/10/20,0.125802115,128.5794079,16.17556141
4/11/20,0.141362746,121.6690331,17.19946867
4/12/20,0.169639734,127.3281482,21.59991315
4/13/20,0.16143976,115.5501256,18.65438452
4/14/20,0.210028717,126.2961978,26.52582837
4/15/20,0.211151286,108.6172071,22.93466293
4/16/20,0.146268111,115.3276732,16.86876093
4/17/20,0.185038507,114.3266325,21.15482936
4/18/20,0.192555802,109.7813865,21.13904294
4/19/20,0.213573946,119.5488968,25.53252962
4/20/20,0.176027934,116.4738913,20.50265841
4/21/20,0.195662446,118.5761998,23.2009093
4/22/20,0.194957577,105.632231,20.59380385
4/23/20,0.238220859,116.7953691,27.82309314
4/24/20,0.231771309,111.4734684,25.8363517
4/25/20,0.202580603,106.7062886,21.61662429
4/26/20,0.202606709,105.6430743,21.40399564
4/27/20,0.23668059,116.0706038,27.47165899
4/28/20,0.217646521,103.4286052,22.51087613
4/29/20,0.186732803,117.2805524,21.90012622
4/30/20,0.218612453,107.1572488,23.42590899
5/1/20,0.250204934,120.9294391,30.25714235
5/2/20,0.199369534,113.7235356,22.67300831
5/3/20,0.210335465,103.3805648,21.74459921
5/4/20,0.17688944,111.4643509,19.71686661
5/5/20,0.233991646,111.4802167,26.0854394
5/6/20,0.185401384,110.7493112,20.53307553
5/7/20,0.232867772,112.7067774,26.24577613
5/8/20,0.207463778,117.955335,24.47145939
5/9/20,0.22106644,106.5816516,23.56162633
5/10/20,0.193652265,110.0639091,21.31412526
5/11/20,0.255037201,113.2684206,28.887661
5/12/20,0.209084976,106.0083291,22.16474893
5/13/20,0.175247357,108.2621515,18.97265588
5/14/20,0.186187182,123.2346217,22.94470692
5/15/20,0.226838533,118.0906563,26.78751121
5/16/20,0.231015533,112.8795668,26.07693331
5/17/20,0.236211983,106.7882726,25.22466962
5/18/20,0.214960188,113.7634783,24.45461868
5/19/20,0.217466388,122.8232052,26.70991882
5/20/20,0.159763738,110.3512386,17.63012642
5/21/20,0.200207545,120.6865493,24.16235771
5/22/20,0.224384545,118.3843264,26.56361322
5/23/20,0.188561545,104.6115692,19.72571916
5/24/20,0.192504895,114.3683413,22.01646553
5/25/20,0.236892051,120.9614403,28.65480363
5/26/20,0.211723013,109.3511565,23.15215628
5/27/20,0.243263282,118.9246869,28.93000959
5/28/20,0.172636731,105.2824525,18.17561848
5/29/20,0.20146195,114.8075092,23.1293447
5/30/20,0.213889832,110.3060945,23.59335197
5/31/20,0.176214593,123.3605974,21.73793752
6/1/20,0.184674325,122.7566985,22.67001037
6/2/20,0.199975199,117.2046756,23.43802833
6/3/20,0.167103511,114.5135265,19.13561238
6/4/20,0.132065005,124.0383331,16.38112303
6/5/20,0.220968542,121.3898116,26.82332969
6/6/20,0.183605273,130.9620333,24.04531993
6/7/20,0.187183135,124.8756313,23.3746122
6/8/20,0.139689336,129.3160309,18.06407044
6/9/20,0.192691555,112.0957637,21.59990698
6/10/20,0.182691555,113.5279363,20.74059517
6/11/20,0.21175173,114.9578287,24.34251904
6/12/20,0.201725623,113.0217174,22.79937638
6/13/20,0.141360136,125.997236,17.81098638
6/14/20,0.146217204,112.638301,16.46965744
6/15/20,0.200917635,113.4596121,22.79603691
6/16/20,0.109587521,118.1791068,12.95095537
6/17/20,0.158177784,118.418805,18.73122411
6/18/20,0.147812296,126.2602172,18.6628126
6/19/20,0.17018927,122.3954489,20.83039214
6/20/20,0.19102467,114.7399016,21.91815188
6/21/20,0.182618457,125.7586908,22.96585808
6/22/20,0.148049863,114.208252,16.90851605
6/23/20,0.138284819,114.6437408,15.85348897
6/24/20,0.136196319,117.2762005,15.97258681
6/25/20,0.09716225,112.6759016,10.94784416
6/26/20,0.146614019,125.5455723,18.40674093
6/27/20,0.164055606,111.360708,18.26934847
6/28/20,0.083874168,111.0538367,9.314548138
6/29/20,0.131159118,124.2162874,16.29209865
6/30/20,0.080219293,131.4576835,10.54544237
7/1/20,0.053276335,124.7690514,6.647237741
7/2/20,0.080926772,116.8797601,9.458701696
7/3/20,0.107166166,113.6046373,12.17457346
7/4/20,0.156172823,127.7111844,19.94501625
7/5/20,0.069490928,129.9601377,9.031050583
7/6/20,0.056671453,120.1814841,6.810859305
7/7/20,0.064661271,129.8514326,8.396358724
7/8/20,0.083460384,124.4171027,10.38389914
7/9/20,0.112912152,119.6973854,13.51528943
7/10/20,0.107715703,118.13593,12.72509474
7/11/20,0.111031197,117.6744771,13.06553805
7/12/20,0.117560371,129.292708,15.19969868
7/13/20,0.115524083,132.3678114,15.29167004
7/14/20,0.044975852,123.0858451,5.535890719
7/15/20,0.084505939,128.9415167,10.89632397
7/16/20,0.085184702,127.7542776,10.88271003
7/17/20,0.118369665,112.7654473,13.34800817
7/18/20,0.061032502,119.1530843,7.272210892
7/19/20,0.097483357,115.9841576,11.30652507
7/20/20,0.065603707,119.9870815,7.871597346
7/21/20,0.02690902,133.5274559,3.593092943
7/22/20,0.043697951,131.5579206,5.748811523
7/23/20,0.099650176,116.1341414,11.57278765
7/24/20,0.058343558,120.6914528,7.041568813
7/25/20,0.123956403,123.7628886,15.34120244
7/26/20,0.035577601,122.6268008,4.36276737
7/27/20,0.081896619,124.6374834,10.20738852
7/28/20,0.054376713,123.1528671,6.696648136
7/29/20,0.024089544,123.0036594,2.96310212
7/30/20,0.035916982,119.3337663,4.28610875
7/31/20,0.11484532,121.9943741,14.01048298
8/1/20,0.08327764,118.4976571,9.86820523
8/2/20,0.066047513,114.2789999,7.547843776
8/3/20,0.092810338,131.7044998,12.22353915
8/4/20,0.022705913,119.4688191,2.712648621
8/5/20,0.054115651,120.2508497,6.507452978
8/6/20,0.108840882,124.5871308,13.56017325
8/7/20,0.126488709,119.6490091,15.1342487
8/8/20,0.123012662,132.129827,16.25364169
8/9/20,0.135963973,131.8044583,17.92065786
8/10/20,0.100714006,140.1537705,14.11544768
8/11/20,0.088521081,140.2216663,12.41257346
8/12/20,0.092542749,138.1336358,12.78326638
8/13/20,0.140011748,130.9639784,18.33649551
8/14/20,0.14505156,119.4969723,17.33322223
8/15/20,0.176248532,116.7907251,20.58419379
8/16/20,0.129099334,128.4258468,16.57969133
8/17/20,0.138968803,127.4949924,17.71782648
8/18/20,0.053825871,137.2925919,7.389893383
8/19/20,0.043382065,135.7567545,5.889408347
8/20/20,0.114452421,135.7701091,15.53921773
8/21/20,0.136148022,125.2603939,17.05395493
8/22/20,0.093536092,129.0055982,12.06667949
8/23/20,0.102416134,109.8773197,11.25321026
8/24/20,0.105524083,129.2061619,13.63436176
8/25/20,0.114740895,121.0023332,13.88391607
8/26/20,0.124923639,120.4018339,15.04103526
8/27/20,0.121580734,117.5557202,14.29251071
8/28/20,0.102439629,127.8986217,13.1018874
8/29/20,0.110088761,134.1305207,14.76626287
8/30/20,0.104191359,132.3923725,13.79414119
8/31/20,0.057795327,127.0789617,7.344570142
9/1/20,0.109232476,146.6664514,16.02073966
9/2/20,0.106151938,127.615765,13.54666083
9/3/20,0.096933821,131.6274017,12.75914695
9/4/20,0.071578123,124.2320832,8.89229933
9/5/20,0.169642344,123.8748609,21.01442181
9/6/20,0.088652917,126.3338163,11.19986138
9/7/20,0.040563895,121.6062991,4.932825155
9/8/20,0.05108602,131.1696747,6.700936638
9/9/20,0.123096202,147.4032344,18.14477824
9/10/20,0.103617021,150.7210186,15.617263
9/11/20,0.062179872,133.0099755,8.270543259
9/12/20,0.142465736,132.398912,18.86230838
9/13/20,0.087168777,134.7742607,11.74810746
9/14/20,0.12254797,134.7256927,16.51036018
9/15/20,0.084871427,141.5386455,12.01258677
9/16/20,0.047795327,133.2842916,6.370366299
9/17/20,0.071632946,137.1934648,9.827572068
9/18/20,0.114214854,132.4022936,15.1223087
9/19/20,0.120113562,123.6725901,14.85475534
