stay_date,occ,adr,revpar
9/20/20,0.121110821,128.563774,15.57046422
9/21/20,0.114923639,131.0317509,15.05864567
9/22/20,0.039857721,150.2441314,5.98838866
9/23/20,0.079205065,135.5753081,10.73825104
9/24/20,0.109203759,141.3622367,15.43728767
9/25/20,0.152020624,133.914352,20.35774334
9/26/20,0.142122438,144.3796198,20.51958361
9/27/20,0.088342253,122.7871379,10.8472924
9/28/20,0.086046208,144.9853094,12.4754361
9/29/20,0.038186921,143.9393707,5.496601342
9/30/20,0.072207284,138.470854,9.998604228
10/1/20,0.070587391,136.4418681,9.631075449
10/2/20,0.117790106,122.4770914,14.42658955
10/3/20,0.104237045,126.7842919,13.21561991
10/4/20,0.122701997,141.9382235,17.41610349
10/5/20,0.073669234,138.6876729,10.2170146
10/6/20,0.045522778,126.9367802,5.778514828
10/7/20,0.107820128,126.1440209,13.60086447
10/8/20,0.086670148,133.5049305,11.57089202
10/9/20,0.129564026,128.7906756,16.68663839
10/10/20,0.160318496,129.9726381,20.8370179
10/11/20,0.075885655,129.8062434,9.850431756
10/12/20,0.120614802,130.830446,15.78008838
10/13/20,0.09098029,130.2533547,11.85048795
10/14/20,0.054426315,133.3237369,7.256319713
10/15/20,0.05567811,127.0642261,7.074695946
10/16/20,0.180663747,141.8142417,25.6206923
10/17/20,0.138233525,139.7409934,19.31689011
10/18/20,0.066421147,145.9650002,9.695162743
10/19/20,0.107797963,140.562362,15.15233632
10/20/20,0.047192403,135.0003318,6.370990058
10/21/20,0.110110102,150.3524874,16.5553277
10/22/20,0.13194605,140.6405502,18.55696508
10/23/20,0.151590972,132.9546369,20.15472259
10/24/20,0.183088357,130.1698394,23.83258199
10/25/20,0.058698046,136.5450228,8.014925987
10/26/20,0.08642169,142.499441,12.31504253
10/27/20,0.126559317,137.5938708,17.41378636
10/28/20,0.057550234,139.2122357,8.011696735
10/29/20,0.075862923,131.7729067,9.996677903
10/30/20,0.174682081,132.6693916,23.1749654
10/31/20,0.122601156,140.3011093,17.2010782
11/1/20,0.113358106,137.4040623,15.5758643
11/2/20,0.11926507,135.4585707,16.15547595
11/3/20,0.105375723,141.4921038,14.90983267
11/4/20,0.115741811,143.6282811,16.62379738
11/5/20,0.117715387,139.5307901,16.42492091
11/6/20,0.122020369,117.3504169,14.31914115
11/7/20,0.15002202,126.6734699,19.00380989
11/8/20,0.051824938,119.0114769,6.167762421
11/9/20,0.113952656,117.2561784,13.36165299
11/10/20,0.119127443,132.7928708,15.81927513
11/11/20,0.121439582,123.6395565,15.01473601
11/12/20,0.14060556,120.1691159,16.89644585
11/13/20,0.123176438,129.5564943,15.95830751
11/14/20,0.100407377,126.7312495,12.72475232
11/15/20,0.068431049,114.9594064,7.866792741
11/16/20,0.041164327,113.3750557,4.667007867
11/17/20,0.061246903,131.3133304,8.042534859
11/18/20,0.118596201,120.2044504,14.25579122
11/19/20,0.074238921,131.0979687,9.732571742
11/20/20,0.114442609,115.063549,13.1681728
11/21/20,0.132003854,120.7030843,15.93327226
11/22/20,0.095862923,116.1202386,11.13162552
11/23/20,0.121926782,121.5128949,14.81567628
11/24/20,0.092532342,137.0762988,12.68399101
11/25/20,0.104203138,128.7295117,13.41401906
11/26/20,0.130690889,137.3141876,17.94571326
11/27/20,0.173509496,136.9849462,23.76818902
11/28/20,0.132903936,130.8201861,17.38651766
11/29/20,0.143715937,113.6916957,16.33930861
11/30/20,0.056476741,128.6770297,7.267259277
12/1/20,0.03265896,135.0750161,4.411409485
12/2/20,0.080467933,142.1123892,11.43549019
12/3/20,0.078422791,126.9763186,9.957837305
12/4/20,0.10625929,133.8383836,14.2215716
12/5/20,0.106278558,138.4514136,14.71441655
12/6/20,0.054046243,141.7072717,7.658745609
12/7/20,0.057109827,138.4128427,7.904733446
12/8/20,0.1,135.0714683,13.50714683
12/9/20,0.060880815,147.5308358,8.981797482
12/10/20,0.087734655,134.9666043,11.8412484
12/11/20,0.088351225,133.8485629,11.82568448
12/12/20,0.16911368,129.2884074,21.86443837
12/13/20,0.092752546,127.4715329,11.82330924
12/14/20,0.094192128,120.1708544,11.31914847
12/15/20,0.075045417,132.2538109,9.925042389
12/16/20,0.155441784,117.2908769,18.23190311
12/17/20,0.123495734,123.8297159,15.2924416
12/18/20,0.089157721,125.8505177,11.22054533
12/19/20,0.113581062,134.9638583,15.32933843
12/21/20,0.107660336,113.9984893,12.27311564
12/22/20,0.10409591,112.5468222,11.71566386
12/23/20,0.118043775,125.6874462,14.83662061
12/24/20,0.140018288,118.3755436,16.57474094
12/25/20,0.155563296,132.707132,20.64435892
12/26/20,0.117116607,126.807999,14.8513226
12/27/20,0.157333449,130.2104306,20.4864562
12/28/20,0.07961189,128.9594547,10.26670593
12/29/20,0.088291387,135.9018493,11.99896281
12/30/20,0.174213765,151.4672587,26.38768145
12/31/20,0.278091091,177.0417406,49.23373083
1/1/21,0.196290168,129.6640728,25.45178264
1/2/21,0.187769456,119.9289604,22.51899569
1/3/21,0.104894482,122.3007384,12.82867257
1/4/21,0.09364626,112.7188422,10.55569797
1/5/21,0.109915818,111.3284233,12.23675467
1/6/21,0.13354437,126.7412005,16.92557377
1/7/21,0.11088856,118.6540987,13.15738213
1/8/21,0.113951348,110.5940697,12.60234336
1/9/21,0.139148016,126.2521175,17.56773166
1/10/21,0.132441871,126.4626708,16.74895268
1/11/21,0.105460826,127.2949237,13.42462782
1/12/21,0.125954309,131.7054734,16.58887193
1/13/21,0.154880258,124.1427282,19.22725774
1/14/21,0.09943772,117.3793373,11.67193363
1/15/21,0.159525385,125.1920708,19.97131334
1/16/21,0.162399779,119.4025874,19.39095385
1/17/21,0.127086998,127.4527509,16.19758753
1/18/21,0.145257627,122.7894618,17.83610587
1/19/21,0.110308572,122.8468306,13.55105847
1/20/21,0.096694824,115.0407846,11.12384845
1/21/21,0.124126099,109.6337394,13.60840844
1/22/21,0.139946588,111.9431352,15.66605979
1/23/21,0.153096461,126.7088137,19.39867101
1/24/21,0.094822782,119.1042161,11.29379306
1/25/21,0.081092339,111.1938906,9.016972717
1/26/21,0.079902174,110.8270082,8.855318921
1/27/21,0.109742808,115.5185873,12.67733417
1/28/21,0.154213185,106.5926517,16.43799229
1/29/21,0.129975616,113.6592667,14.77293321
1/30/21,0.160629046,113.1073928,18.16833259
1/31/21,0.167928822,121.6947018,20.43604796
2/1/21,0.151209614,104.8461217,15.85374161
2/2/21,0.099104183,105.230653,10.4287979
2/3/21,0.164517693,123.4447608,20.30884724
2/4/21,0.129394467,115.2951359,14.91855268
2/5/21,0.123908677,120.6200854,14.94587516
2/6/21,0.136390897,121.712874,16.60052803
2/7/21,0.088378473,115.0921509,10.1716685
2/8/21,0.164430608,123.4703308,20.30230151
2/9/21,0.157391506,113.3454156,17.83960569
2/10/21,0.102239252,122.6960793,12.5443554
2/11/21,0.116840547,120.5547859,14.08568711
2/12/21,0.272343464,128.2065609,34.91621893
2/13/21,0.335190572,134.6732351,45.14119866
2/14/21,0.321605272,128.5996481,41.35832476
2/15/21,0.140948358,109.7500207,15.46908525
2/16/21,0.1549537,115.6845939,17.92575581
2/17/21,0.189482133,118.4564334,22.44537767
2/18/21,0.193067433,118.1868276,22.81802742
2/19/21,0.202995152,107.4746111,21.81682505
2/20/21,0.180992772,115.0019775,20.81452669
2/21/21,0.188408082,118.0117223,22.2343622
2/22/21,0.12402479,108.5311955,13.46055876
2/23/21,0.155969694,113.9539853,17.77336825
2/24/21,0.190672298,125.3599668,23.90267296
2/25/21,0.12798746,109.8115186,14.05449731
2/26/21,0.181312085,120.541255,21.85558621
2/27/21,0.204621905,127.8873514,26.16855346
2/28/21,0.116361868,117.3988827,13.66075333
3/1/21,0.127653343,126.1677921,16.10574039
3/2/21,0.156143865,129.4059533,20.20594567
3/3/21,0.130120758,115.2447002,14.99572777
3/4/21,0.131499898,124.6004329,16.38494427
3/5/21,0.165027722,128.2416308,21.16342422
3/6/21,0.212372493,127.4390563,27.06455004
3/7/21,0.186841127,126.5784052,23.65005195
3/8/21,0.126347644,131.193837,16.57603226
3/9/21,0.161543731,135.2437986,21.84778787
3/10/21,0.231935905,134.0762726,31.09710166
3/11/21,0.209338152,129.702901,27.15176562
3/12/21,0.243940027,121.4862954,29.63537022
3/13/21,0.212939418,118.8496839,25.30778249
3/14/21,0.158075126,111.5031714,17.62587781
3/15/21,0.19881506,122.8285406,24.42016367
3/16/21,0.173256408,109.9785342,19.0544858
3/17/21,0.198278324,121.830322,24.15631211
3/18/21,0.230876658,111.2774372,25.69136283
3/19/21,0.263548434,119.0520425,31.37597937
3/20/21,0.224579814,125.8464356,28.26256905
3/21/21,0.184025951,123.2112171,22.67406145
3/22/21,0.197682952,125.9169753,24.89163933
3/23/21,0.179772998,120.3231901,21.63086059
3/24/21,0.172182357,129.3251909,22.26751613
3/25/21,0.166028912,121.4148607,20.15837726
3/26/21,0.244651514,132.1733113,32.33640069
3/27/21,0.228469622,136.1180864,31.09884772
3/28/21,0.236842289,121.4486191,28.76416889
3/29/21,0.2465372,114.2527021,28.16754125
3/30/21,0.184360069,132.7740172,24.47822692
3/31/21,0.248946559,125.3700185,31.21043467
4/1/21,0.24039856,132.2557279,31.79408656
4/2/21,0.301111208,140.045108,42.16915162
4/3/21,0.282678742,142.3415985,40.23694406
4/4/21,0.238685303,131.1470402,31.30287101
4/5/21,0.145041946,147.0301789,21.32554328
4/6/21,0.230528317,145.1788797,33.46784282
4/7/21,0.189933525,143.9194666,27.33513159
4/8/21,0.18470899,136.1075563,25.14028927
4/9/21,0.296829226,146.5052804,43.48704895
4/10/21,0.290022932,141.7802096,41.11951215
4/11/21,0.201254028,144.6141082,29.10417174
4/12/21,0.208975007,145.2260133,30.34860707
4/13/21,0.175216117,142.6643645,24.99709592
4/14/21,0.173721443,138.7755934,24.10829638
4/15/21,0.176857093,136.1516334,24.0793821
4/16/21,0.236176377,149.5912821,35.32992698
4/17/21,0.275814392,151.6129259,41.81702703
4/18/21,0.180383756,129.7929016,23.41253105
4/19/21,0.236188859,148.0215586,34.96104301
4/20/21,0.235463148,148.1159215,34.87584121
4/21/21,0.166479143,135.8023137,22.60825282
4/22/21,0.197263491,157.7781925,31.12387706
4/23/21,0.312098174,159.673825,49.83390923
4/24/21,0.319282998,169.1276155,53.99957213
4/25/21,0.229323928,141.0028442,32.33532612
4/26/21,0.224867776,156.2705305,35.14020658
4/27/21,0.195521205,154.5916178,30.22593943
4/28/21,0.238162791,148.1067823,35.27352469
4/29/21,0.197873088,153.8855711,30.44981312
4/30/21,0.295551975,164.7343212,48.68755403
5/1/21,0.252693547,157.7683937,39.867055
5/2/21,0.207030683,142.3792894,29.47688155
5/3/21,0.184490406,165.6050216,30.55253768
5/4/21,0.170557346,158.529442,27.03836083
5/5/21,0.223910418,162.512329,36.38820357
5/6/21,0.196291329,154.9739606,30.42004472
5/7/21,0.283143197,171.0003208,48.41757754
5/8/21,0.292418067,165.5890419,48.4212276
5/9/21,0.226116578,154.387397,34.90954992
5/10/21,0.166188859,157.6439854,26.19867405
5/11/21,0.178090511,171.7717174,30.59091286
5/12/21,0.268540741,159.5956906,42.85794509
5/13/21,0.235014659,161.9534612,38.06143751
5/14/21,0.295742112,185.9116346,54.98189936
5/15/21,0.365104067,181.0091815,66.0871883
5/16/21,0.274245116,163.9320555,44.95756558
5/17/21,0.184941217,168.3664783,31.13790147
5/18/21,0.218468461,171.4713138,37.46107398
5/19/21,0.24481146,171.9685686,42.09987642
5/20/21,0.322388458,181.8394098,58.62292698
5/21/21,0.354610584,187.1920189,66.3802711
5/22/21,0.3740454,195.5797391,73.15570184
5/23/21,0.2608784,172.3902588,44.97289487
5/24/21,0.283838718,179.6237786,50.98418305
5/25/21,0.208280066,188.9644498,39.35752811
5/26/21,0.275421057,174.2336405,47.98761348
5/27/21,0.321120672,172.5380571,55.40553678
5/28/21,0.375141275,185.6682715,69.65183207
5/29/21,0.462991038,203.5200035,94.22793772
5/30/21,0.336391759,186.922142,62.87906808
5/31/21,0.276940781,163.4655653,45.27028127
6/1/21,0.2798029,190.9033355,53.41530687
6/2/21,0.237134903,199.4204407,47.28954693
6/3/21,0.299048144,191.7403083,57.33958325
6/4/21,0.310437074,187.0190743,58.05765418
6/5/21,0.35074642,208.1651348,73.01317576
6/6/21,0.240469527,180.4671122,43.39684108
6/7/21,0.240618394,188.9424007,45.46301702
6/8/21,0.270268854,211.8925042,57.26794429
6/9/21,0.287745854,210.0428435,60.4389574
6/10/21,0.315762646,194.4373945,61.39606622
6/11/21,0.425815643,203.578671,86.68698268
6/12/21,0.404691994,200.2416085,81.03617581
6/13/21,0.296793104,184.3261167,54.70672042
6/14/21,0.34093161,196.9529992,67.14750319
6/15/21,0.372398249,208.6890335,77.71543074
6/16/21,0.40449013,208.3469154,84.27427092
6/17/21,0.386756781,195.7503619,75.70777983
6/18/21,0.392458987,211.1624346,82.87259522
6/19/21,0.491722393,223.4259966,109.8635656
6/20/21,0.298468157,193.8609454,57.86131915
6/21/21,0.324806026,209.3057517,67.98376945
6/22/21,0.401661655,223.9502079,89.95221111
6/23/21,0.398870694,221.8322498,88.48238345
6/24/21,0.365394944,217.4642503,79.46033766
6/25/21,0.39752434,221.8023615,88.17183733
6/26/21,0.488433025,223.8458979,109.333729
6/27/21,0.337914074,198.8640654,67.1989665
6/28/21,0.325848096,217.2944146,70.80497126
6/29/21,0.382517343,212.6720541,81.35074906
6/30/21,0.345814452,210.7935122,72.89544293
7/1/21,0.288341323,209.2082464,60.32338245
7/2/21,0.361103701,225.9039272,81.57474413
7/3/21,0.428864144,226.5778978,97.17113614
7/4/21,0.449068687,213.323508,95.79690772
7/5/21,0.27910769,211.2414312,58.95910798
7/6/21,0.323518028,203.1575208,65.72512047
7/7/21,0.295907643,223.7394917,66.2062256
7/8/21,0.344192396,220.8253649,76.0064114
7/9/21,0.37944413,227.6630178,86.38539576
7/10/21,0.452488761,242.9613668,109.9372877
7/11/21,0.355461041,203.3330815,72.27698891
7/12/21,0.361006639,212.1266067,76.57911342
7/13/21,0.382774883,218.6209832,83.68262129
7/14/21,0.37144282,234.4410511,87.08144516
7/15/21,0.437069997,240.8550695,105.2705246
7/16/21,0.488004585,238.1553656,116.2209104
7/17/21,0.510249204,244.5037176,124.7578272
7/18/21,0.417832495,214.9589051,89.8168156
7/19/21,0.376355435,228.459541,85.98198996
7/20/21,0.475321106,234.4813938,111.4539555
7/21/21,0.441744425,241.2369398,106.5650732
7/22/21,0.38674249,225.4027198,87.17280903
7/23/21,0.462381278,235.9285636,109.0889509
7/24/21,0.435515229,244.4184671,106.4479647
7/25/21,0.363064876,211.542267,76.80356699
7/26/21,0.434587191,222.7575172,96.80756377
7/27/21,0.445253818,232.2177058,103.3958202
7/28/21,0.468975496,240.844777,112.9502989
7/29/21,0.401323726,232.0876114,93.14226506
7/30/21,0.45091851,236.2521805,106.5304813
7/31/21,0.515511359,228.3798423,117.7324028
8/1/21,0.413418287,206.4422296,85.34699289
8/2/21,0.352238962,230.7844055,81.29125931
8/3/21,0.453973561,239.0232789,108.5102491
8/4/21,0.455756096,222.6958312,101.4949826
8/5/21,0.38483312,225.4759806,86.7706251
8/6/21,0.482998779,237.3182403,114.6244204
8/7/21,0.446672522,243.4514575,108.7430765
8/8/21,0.309633191,218.2522083,67.57812779
8/9/21,0.314452616,229.5746525,72.19034995
8/10/21,0.400675261,228.822594,91.68355265
8/11/21,0.310050019,219.7440021,68.13163211
8/12/21,0.407463602,209.8475801,85.50525087
8/13/21,0.36361241,218.1262605,79.31341516
8/14/21,0.440557359,231.2270657,101.8687853
8/15/21,0.36414714,205.6022366,74.86946649
8/16/21,0.301378212,217.2566622,65.47642435
8/17/21,0.390343883,224.612215,87.6760042
8/18/21,0.371955519,213.6757758,79.47788399
8/19/21,0.408449996,230.6775126,94.22022897
8/20/21,0.435112692,223.5285185,97.26009552
8/21/21,0.451473784,240.4208989,108.5437331
8/22/21,0.334430583,204.6383059,68.43730799
8/23/21,0.292453926,220.2530614,64.41387245
8/24/21,0.345822193,222.6866301,77.0099788
8/25/21,0.340440944,219.6741309,74.7860686
8/26/21,0.36109983,226.0181523,81.61511644
8/27/21,0.437490696,229.7470279,100.5121871
8/28/21,0.484703606,239.4063145,116.0411038
8/29/21,0.362547116,220.5548143,79.96151195
8/30/21,0.385996963,225.2724665,86.95448796
8/31/21,0.314809897,223.5518331,70.37632948
9/1/21,0.411125733,222.0986335,91.31046353
9/2/21,0.376172924,238.9878223,89.90074791
9/3/21,0.5504731,267.8747512,147.4578446
9/4/21,0.586179176,276.2550786,161.9349745
9/5/21,0.485225236,248.7151141,120.6828499
9/6/21,0.283432578,229.7626728,65.12222671
9/7/21,0.366205377,243.7001783,89.24431571
9/8/21,0.453582636,268.1097416,121.6099234
9/9/21,0.435362491,264.707522,115.2437263
9/10/21,0.489758538,279.4228334,136.8497182
9/11/21,0.514168875,289.3124205,148.7554417
9/12/21,0.435938607,265.6237172,115.7956333
9/13/21,0.39509721,282.9340622,111.7864586
9/14/21,0.432953524,296.3078055,128.2875085
9/15/21,0.359785929,277.3697708,99.79374067
9/16/21,0.352358055,288.1783075,101.541948
9/17/21,0.470275106,291.9732314,137.3077425
9/18/21,0.525836187,319.4100111,167.9573422
9/19/21,0.444304939,355.5022738,157.9514162
9/20/21,0.414669962,384.545008,159.4592637
9/21/21,0.450926251,404.6956835,182.4879075
9/22/21,0.493631762,372.3026081,183.7803925
9/23/21,0.475194476,348.5263572,165.6177997
9/24/21,0.513283922,327.7197929,168.2133008
9/25/21,0.615210946,302.3722689,186.0227297
9/26/21,0.369816293,262.3348347,97.01569607
9/27/21,0.411445585,285.0546579,117.2844804
9/28/21,0.443078677,274.6909349,121.7096961
9/29/21,0.427449639,279.3421451,119.4046991
9/30/21,0.396422146,274.3539796,108.7599934
10/1/21,0.526412011,272.8206818,143.6160836
10/2/21,0.558926897,283.0166786,158.185634
10/3/21,0.381106043,259.0918683,98.7414768
10/4/21,0.446793361,282.4016311,126.175174
10/5/21,0.410992018,281.7259369,115.7871114
10/6/21,0.446140884,284.6013123,126.9722812
10/7/21,0.464022552,290.0788659,134.6031355
10/8/21,0.618436589,291.4135217,180.2207845
10/9/21,0.663439757,294.5229467,195.3982321
10/10/21,0.524633219,264.0197938,138.5135544
10/11/21,0.38301533,264.4596297,101.2920924
10/12/21,0.465227417,289.5300363,134.6973108
10/13/21,0.426498163,292.6541116,124.816441
10/14/21,0.493058406,277.4512336,136.799663
10/15/21,0.631070569,298.6311951,188.4573582
10/16/21,0.595667047,290.9150849,173.2885295
10/17/21,0.392946915,259.2672263,101.8782567
10/18/21,0.431046497,273.2663122,117.7904866
10/19/21,0.466800963,276.2875282,128.9712842
10/20/21,0.508727987,273.8321364,139.3060715
10/21/21,0.501492462,275.6163462,138.2195199
10/22/21,0.627785379,284.1471087,178.3834005
10/23/21,0.662522488,298.5413865,197.7903823
10/24/21,0.415241353,256.6181178,106.5584545
10/25/21,0.458503737,271.379599,124.4285604
10/26/21,0.478167997,283.4780577,135.5501351
10/27/21,0.457886735,273.223278,125.1053147
10/28/21,0.466461422,270.7152974,126.2782425
10/29/21,0.582062587,256.4399643,149.2641091
10/30/21,0.639740276,262.0395062,167.6372261
10/31/21,0.38595591,238.7537697,92.14842854
11/1/21,0.424611681,255.6135692,108.5365074
11/2/21,0.532882301,265.2228075,141.3325399
11/3/21,0.49199924,285.6673027,140.5480958
11/4/21,0.615948309,283.8523705,174.8383875
11/5/21,0.740710756,299.6604995,221.9617552
11/6/21,0.799931585,317.4528412,253.9405544
11/7/21,0.543759027,279.3442581,151.895962
11/8/21,0.599627518,280.9872912,168.487712
11/9/21,0.654218928,293.7136365,192.1530205
11/10/21,0.639096668,281.6949592,180.0303098
11/11/21,0.680652477,291.5874848,198.4697438
11/12/21,0.765986317,299.0928221,229.1010092
11/13/21,0.777478779,310.9690788,241.7718596
11/14/21,0.576451286,261.9238324,150.98633
11/15/21,0.590984417,283.3805968,167.4735167
11/16/21,0.624218928,284.8342868,177.7989532
11/17/21,0.636404409,282.8545241,180.0098662
11/18/21,0.637264665,267.77178,170.6414936
11/19/21,0.659105537,280.1523736,184.6499805
11/20/21,0.736366401,303.5709125,223.5394201
11/21/21,0.576025592,253.5354993,146.0429361
11/22/21,0.541971367,255.0084787,138.2072938
11/23/21,0.584047891,265.2024704,154.8909434
11/24/21,0.730946408,313.9182213,229.4573963
11/25/21,0.736498163,325.3656636,239.6312135
11/26/21,0.740443431,336.3123704,249.0202854
11/27/21,0.658069175,315.3935025,207.5507421
11/28/21,0.422222222,261.0173344,110.207319
11/29/21,0.498624097,302.3041394,150.7361286
11/30/21,0.570649943,316.3855763,180.5454111
12/1/21,0.699793488,344.7334365,241.2422139
12/2/21,0.73054352,358.211674,261.6892171
12/3/21,0.748578487,390.2642199,292.1433994
12/4/21,0.828057773,414.0503748,342.8576312
12/5/21,0.571848473,333.5651537,190.7487239
12/6/21,0.679535031,379.7099214,258.0261932
12/7/21,0.76104523,391.2605645,297.7669863
12/8/21,0.74518054,395.0600607,294.3910692
12/9/21,0.807953883,403.6661104,326.1436014
12/10/21,0.84901685,419.6446136,356.2853481
12/11/21,0.858527809,414.9195927,356.220009
12/12/21,0.545464335,321.2219832,175.2151356
12/13/21,0.644509059,318.3863,205.2028545
12/14/21,0.663580388,324.3453758,215.2292302
12/15/21,0.649462815,330.5364617,214.6711409
12/16/21,0.624915748,324.8551543,203.0071018
12/17/21,0.717122767,342.159884,245.3706428
12/18/21,0.731094641,368.4655459,269.3831859
12/19/21,0.59395667,300.5226366,178.4974247
12/20/21,0.621672368,291.7357661,181.3640645
12/21/21,0.484619283,279.8782274,135.6343859
12/22/21,0.501995439,265.1825796,133.1204455
12/23/21,0.471995439,268.333722,126.6522929
12/24/21,0.541316356,293.028596,158.6211719
12/25/21,0.513180033,294.6109436,151.1884538
12/26/21,0.5672748,285.3696316,161.8830008
12/27/21,0.604844799,325.3602733,196.7924692
12/28/21,0.554663626,332.4919241,184.4211762
12/29/21,0.530663879,339.9501881,180.3992856
12/30/21,0.596609654,362.8667348,216.4897972
12/31/21,0.638056506,399.5699161,254.9481845